direction,anchor_ts,anchor_dt,trigger_price,move_pct,n_triggers,vol_spike,oi_delta_win,taker_win,wick_ratio,accel,funding_at_anchor,move_t5,oi_delta_t5,taker_t5,move_t15,oi_delta_t15,taker_t15,move_t30,oi_delta_t30,taker_t30,move_t60,oi_delta_t60,taker_t60,fwd_extreme_pct,bars_to_return,bars_to_continue,outcome,move_24h_signed
down,1741360620000,2025-03-07T15:17:00.000000000,89445.99,-1.588,2,4.68,629.1,0.4736,1.823,203.4517,-1.5e-05,0.02,60.2,0.4521,-0.694,397.4,0.4676,-1.32,-246.7,0.4972,-1.139,-477.4,0.4958,-3.232,-1,17,trend,3.421
up,1741369560000,2025-03-07T17:46:00.000000000,88234.19,1.535,1,3.19,-150.9,0.6063,1.739,130.0217,2e-05,0.075,-10.5,0.5546,-0.492,-492.4,0.5347,0.094,-655.8,0.5276,0.086,-483.3,0.5275,0.894,13,-1,whipsaw,-2.552
down,1741381500000,2025-03-07T21:05:00.000000000,86202.81,-1.716,1,4.18,113.5,0.4808,1.579,309.7817,2e-05,-0.031,10.8,0.4538,0.31,23.7,0.4981,0.86,-240.4,0.5038,-0.036,243.7,0.4962,-0.731,19,-1,whipsaw,-0.125
down,1741397580000,2025-03-08T01:33:00.000000000,85310.02,-1.609,1,1.46,-66.1,0.4546,1.564,85.7569,5.3e-05,0.279,-188.8,0.418,0.528,-143.8,0.5322,1.178,-277.1,0.5706,0.909,-278.7,0.5248,-0.107,27,-1,whipsaw,-1.145
up,1741568520000,2025-03-10T01:02:00.000000000,81668.36,1.818,1,3.61,-451.3,0.5501,2.006,118.251,4e-05,0.058,-168.6,0.5721,-0.887,95.9,0.5045,-0.052,71.4,0.5829,0.251,61.2,0.5664,1.317,15,75,whipsaw,-5.395
up,1741598220000,2025-03-10T09:17:00.000000000,82935.48,1.591,1,1.85,-51.5,0.5437,1.568,81.0879,1.3e-05,0.683,-665.1,0.6699,0.002,-1597.2,0.5466,0.014,-1605.0,0.5112,-0.787,-1350.1,0.4785,1.432,64,7,trend,-1.905
down,1741600440000,2025-03-10T09:54:00.000000000,82352.01,-1.578,1,2.92,-993.0,0.4444,2.083,164.1428,1.3e-05,0.197,79.0,0.4862,0.135,71.7,0.4987,-0.27,324.8,0.4557,-0.055,697.4,0.4983,-0.876,120,-1,whipsaw,0.973
down,1741615200000,2025-03-10T14:00:00.000000000,81496.43,-1.59,1,3.07,-164.6,0.4602,1.834,201.0621,1.3e-05,-1.159,251.0,0.3457,-1.73,1190.8,0.4235,-1.673,714.7,0.4628,-2.192,314.1,0.4836,-4.042,-1,3,trend,0.297
down,1741622820000,2025-03-10T16:07:00.000000000,79672.01,-1.72,1,2.1,156.1,0.4466,1.763,98.2752,4e-05,0.192,130.9,0.4964,-0.246,-72.7,0.5029,-0.371,20.3,0.509,-1.487,-302.9,0.4662,-2.777,-1,55,trend,-1.693
up,1741634880000,2025-03-10T19:28:00.000000000,78842.79,1.591,1,3.55,455.3,0.5216,2.204,140.6772,4e-05,0.473,36.7,0.5252,0.009,12.2,0.4807,0.158,-50.4,0.4962,0.272,-120.4,0.471,1.323,-1,88,trend,5.551
down,1741652940000,2025-03-11T00:29:00.000000000,77309.01,-1.637,1,3.15,83.8,0.4302,1.629,149.9993,4.7e-05,-0.318,-36.7,0.3227,-0.639,-218.3,0.415,0.472,-121.4,0.4569,0.563,102.3,0.4648,-0.909,62,-1,whipsaw,-7.184
up,1741656900000,2025-03-11T01:35:00.000000000,78400.0,1.597,1,2.68,-640.7,0.5034,1.604,238.3728,4.7e-05,0.171,48.9,0.619,0.687,295.5,0.5662,0.798,33.9,0.5585,0.893,82.0,0.5205,2.471,-1,25,trend,6.016
down,1741703400000,2025-03-11T14:30:00.000000000,79972.25,-1.578,1,4.68,457.1,0.4629,1.833,178.0228,3.3e-05,-0.139,122.4,0.5207,-0.551,-103.7,0.4669,-0.142,193.0,0.4932,1.299,-202.2,0.5201,-1.143,37,11,trend,-3.083
up,1741705680000,2025-03-11T15:08:00.000000000,80700.27,1.655,1,4.07,-11.0,0.5247,2.0,162.7521,3.3e-05,0.654,-411.2,0.5862,0.184,-360.6,0.5194,0.622,-251.8,0.5418,0.485,333.5,0.5154,3.551,-1,7,trend,0.183
up,1741717380000,2025-03-11T18:23:00.000000000,82705.99,1.58,1,1.9,-413.4,0.4931,1.573,151.9759,8.7e-05,-0.152,-119.1,0.5199,-0.209,-341.5,0.5031,0.858,-661.9,0.5346,0.42,-887.8,0.4868,1.102,-1,44,trend,-0.279
down,1741788900000,2025-03-12T14:15:00.000000000,82362.17,-1.581,1,3.12,187.2,0.4476,1.891,121.1297,5.8e-05,0.414,-19.6,0.4605,0.092,-174.0,0.4413,-0.768,-280.7,0.4478,-1.754,-2513.9,0.4297,-2.13,-1,37,trend,0.27
down,1741874220000,2025-03-13T13:57:00.000000000,81671.05,-1.511,1,3.89,-167.7,0.3779,1.728,164.941,2.1e-05,0.091,-103.8,0.4266,0.411,-195.2,0.4789,0.562,-354.9,0.5171,0.409,-99.1,0.4787,-2.12,22,131,whipsaw,-2.366
up,1741964700000,2025-03-14T15:05:00.000000000,84095.37,1.52,1,5.35,-417.8,0.5533,1.808,97.2769,5.3e-05,0.081,-88.7,0.5431,0.855,28.4,0.5762,1.266,-181.0,0.5712,0.655,696.2,0.5422,1.444,-1,19,trend,0.275
up,1742141280000,2025-03-16T16:08:00.000000000,84696.67,1.758,1,7.19,148.0,0.5669,1.348,81.8855,1.2e-05,-0.596,-1987.9,0.4909,-0.46,-1579.8,0.461,-0.812,-1582.3,0.466,-0.786,-1399.8,0.4934,0.496,0,-1,whipsaw,-0.971
up,1742410560000,2025-03-19T18:56:00.000000000,85637.9,1.605,1,6.9,114.1,0.5058,1.641,148.1928,5e-05,-0.245,199.2,0.4985,-0.096,122.4,0.4499,-0.598,-241.8,0.426,-0.377,412.4,0.4569,1.007,-1,229,trend,-1.748
up,1743430320000,2025-03-31T14:12:00.000000000,83347.27,1.522,1,5.89,43.4,0.5668,1.504,156.3362,6e-05,-0.122,-61.7,0.4986,-0.525,-205.6,0.4526,-0.201,78.1,0.5022,0.22,515.3,0.5052,0.715,-1,-1,partial,-0.763
up,1743519060000,2025-04-01T14:51:00.000000000,83966.2,1.534,1,3.79,36.9,0.5917,1.62,92.4686,2.9e-05,0.237,-359.1,0.5899,0.445,-167.2,0.5056,1.032,-883.9,0.5285,1.629,-581.4,0.5128,1.826,-1,23,trend,2.057
up,1743624840000,2025-04-02T20:14:00.000000000,87776.2,1.586,1,9.13,-218.1,0.5027,1.457,128.1883,7e-06,0.166,-786.3,0.5718,-2.146,-696.3,0.5582,-2.741,-1820.8,0.5292,-3.676,-1293.4,0.5023,0.825,12,-1,whipsaw,-6.544
down,1743626160000,2025-04-02T20:36:00.000000000,85316.53,-1.822,2,23.9,-1429.6,0.5307,1.788,385.9172,7e-06,0.039,-213.3,0.419,0.274,4.4,0.5167,-0.594,171.0,0.4903,-0.899,-257.0,0.4889,-3.681,-1,42,trend,4.023
down,1743762060000,2025-04-04T10:21:00.000000000,83192.32,-1.624,1,4.89,-909.1,0.4534,1.683,74.7141,4.7e-05,-0.25,-406.0,0.4209,-0.27,-416.8,0.393,-0.746,31.8,0.321,-1.397,-433.4,0.3222,-1.843,-1,47,trend,-0.62
up,1743779640000,2025-04-04T15:14:00.000000000,83530.64,1.519,1,5.45,-207.8,0.4858,1.607,165.4338,4.7e-05,-0.201,-41.1,0.4182,-0.381,90.9,0.4712,-0.771,-111.0,0.4626,-0.123,-93.9,0.4915,1.304,23,147,whipsaw,-0.97
up,1743788520000,2025-04-04T17:42:00.000000000,84417.99,1.54,1,2.32,-232.2,0.535,1.739,94.9828,8e-05,-0.062,11.1,0.4434,-0.04,651.9,0.483,-0.403,1449.0,0.4671,-0.529,1298.1,0.4626,0.239,156,-1,whipsaw,-1.823
down,1743962880000,2025-04-06T18:08:00.000000000,80175.96,-1.599,1,15.81,203.0,0.4362,1.736,116.2741,-6e-06,0.31,-569.6,0.5665,0.222,-193.8,0.4716,-0.476,-186.0,0.4873,-1.434,-121.6,0.4814,-2.463,-1,36,trend,1.434
down,1743981000000,2025-04-06T23:10:00.000000000,77475.99,-1.642,1,12.8,-625.7,0.4179,1.926,129.7459,-6e-06,0.348,-220.5,0.5333,-0.325,63.4,0.4902,1.037,-245.9,0.5245,0.542,-471.3,0.5214,-0.416,30,-1,whipsaw,-3.358
up,1743983220000,2025-04-06T23:47:00.000000000,78602.45,1.651,2,9.6,83.4,0.5334,1.67,136.4507,-6e-06,-0.508,-386.9,0.5053,-0.425,-366.0,0.5151,-0.827,-160.2,0.4932,-1.068,-176.5,0.5077,0.948,17,-1,whipsaw,0.811
down,1744007280000,2025-04-07T06:28:00.000000000,75709.37,-1.523,1,4.87,-624.0,0.4808,1.537,139.3579,4.9e-05,-0.152,-427.5,0.3618,-0.858,-591.4,0.4091,-1.043,-2152.5,0.4477,-0.858,-2221.5,0.5011,-1.587,116,18,trend,-4.838
up,1744014060000,2025-04-07T08:21:00.000000000,76258.6,1.505,1,3.01,-107.2,0.5805,1.729,93.7666,6.9e-05,-0.064,-225.4,0.5365,0.341,63.6,0.5838,0.317,248.0,0.5685,-0.451,295.8,0.5144,1.73,-1,114,trend,3.842
down,1744033380000,2025-04-07T13:43:00.000000000,75961.06,-1.51,2,1.8,341.7,0.4566,1.677,160.7117,6.9e-05,0.834,-206.4,0.4663,3.158,328.1,0.5282,5.285,290.4,0.5302,3.414,-2311.6,0.5183,-0.226,6,-1,whipsaw,-5.148
up,1744034220000,2025-04-07T13:57:00.000000000,78158.0,1.674,1,3.86,901.1,0.4846,1.627,267.84,6.9e-05,-0.231,106.6,0.523,1.857,-37.6,0.5299,0.558,-2020.2,0.5131,1.12,-2701.3,0.5164,3.948,181,13,trend,2.185
up,1744076220000,2025-04-08T01:37:00.000000000,80370.0,1.775,1,0.77,-320.7,0.589,1.405,77.7941,4.1e-05,0.045,-23.0,0.6257,0.314,278.3,0.5833,0.148,380.4,0.5453,-0.179,790.2,0.4958,0.62,226,-1,whipsaw,-5.993
down,1744161240000,2025-04-09T01:14:00.000000000,75316.03,-1.734,1,2.42,-339.5,0.341,1.611,106.9403,9.6e-05,-0.145,-422.8,0.3975,-0.83,96.7,0.3831,0.237,-905.4,0.4353,1.194,-791.5,0.477,-0.924,35,-1,whipsaw,-9.522
up,1744163700000,2025-04-09T01:55:00.000000000,76030.09,1.517,1,5.03,-882.6,0.5013,1.811,133.3021,9.6e-05,0.441,63.4,0.5164,0.1,-5.5,0.4547,0.101,108.3,0.4543,-0.32,-64.3,0.4605,1.165,107,172,whipsaw,8.282
up,1744219260000,2025-04-09T17:21:00.000000000,79565.99,1.942,2,6.16,-114.8,0.4768,1.556,205.7572,6.9e-05,1.811,113.4,0.5775,2.204,-905.5,0.557,2.368,-924.3,0.5248,3.676,214.5,0.5242,5.028,-1,2,trend,-0.943
up,1744232400000,2025-04-09T21:00:00.000000000,83288.45,1.574,1,3.16,-604.6,0.6108,1.792,84.2607,6.9e-05,-0.331,-293.5,0.574,0.151,-616.8,0.6128,-0.061,-858.0,0.6696,0.169,-1065.5,0.6759,0.36,197,-1,whipsaw,-4.028
down,1744299360000,2025-04-10T15:36:00.000000000,79685.33,-1.714,1,3.17,797.4,0.4116,1.585,111.9324,1e-06,-0.348,-290.2,0.3965,-1.189,-533.0,0.3831,-1.063,-211.1,0.4587,-0.506,-56.4,0.5106,-1.532,-1,13,trend,-3.55
up,1744379280000,2025-04-11T13:48:00.000000000,83133.07,1.543,1,4.32,455.3,0.5398,1.598,112.1014,-4.3e-05,-0.194,235.2,0.4764,-0.826,198.0,0.4383,-0.994,82.6,0.4399,-1.12,-498.7,0.4707,1.078,31,236,whipsaw,1.466
down,1744381380000,2025-04-11T14:23:00.000000000,81712.0,-1.518,1,3.97,-232.9,0.4026,1.737,134.411,-4.3e-05,-0.446,-536.7,0.4071,0.237,-538.3,0.531,0.269,-547.5,0.5153,0.387,-359.5,0.5128,-0.454,74,-1,whipsaw,-3.843
down,1744573260000,2025-04-13T19:41:00.000000000,83179.29,-1.531,1,3.21,-469.7,0.4056,1.647,71.2721,9.6e-05,0.397,-713.5,0.5079,0.956,-815.6,0.5073,1.25,-860.5,0.5068,0.243,-1036.9,0.4403,-0.174,9,-1,whipsaw,-2.355
up,1744597980000,2025-04-14T02:33:00.000000000,85452.3,1.571,1,2.54,-433.6,0.6234,1.624,65.0979,8.1e-05,-0.457,-137.5,0.4605,0.025,-459.6,0.6279,-0.606,809.0,0.6021,-0.839,742.0,0.5103,0.108,43,-1,whipsaw,-0.674
down,1744825620000,2025-04-16T17:47:00.000000000,83925.21,-1.552,1,5.54,-610.7,0.4489,1.601,116.7831,2e-05,-0.032,101.6,0.5302,-0.292,-260.2,0.4832,-0.015,-604.0,0.4983,-0.169,-1379.8,0.5001,-0.775,-1,-1,partial,-1.463
up,1745195400000,2025-04-21T00:30:00.000000000,86516.96,1.531,1,21.79,-1197.5,0.557,1.635,72.6445,5.2e-05,0.066,-287.2,0.4676,0.493,-307.5,0.4973,0.506,-325.4,0.4792,0.696,1036.5,0.5323,1.298,-1,68,trend,1.205
up,1745245740000,2025-04-21T14:29:00.000000000,88366.04,1.537,1,10.85,986.6,0.593,1.616,87.7759,5.4e-05,-0.082,-350.5,0.6114,-0.274,59.2,0.5592,-0.178,93.0,0.5617,-0.159,457.0,0.5361,0.113,136,-1,whipsaw,2.128
down,1745255160000,2025-04-21T17:06:00.000000000,86411.01,-1.661,1,4.43,-961.1,0.4109,1.529,63.5028,1.6e-05,0.436,-846.3,0.6935,0.718,-730.3,0.6279,0.74,-643.6,0.5713,0.652,-833.1,0.5411,-0.025,21,-1,whipsaw,-5.2
up,1745284860000,2025-04-22T01:21:00.000000000,88845.56,1.59,1,4.45,277.2,0.6261,1.521,92.7614,7.7e-05,-0.435,660.0,0.3833,-0.545,1071.3,0.4231,-0.431,924.2,0.461,-0.716,1299.8,0.4521,0.035,81,-1,whipsaw,4.846
up,1745358540000,2025-04-22T21:49:00.000000000,93417.73,2.074,1,11.03,-836.7,0.6006,1.392,214.0466,-7e-05,-0.337,-3319.6,0.6575,-0.64,-3554.6,0.6093,-0.464,-3277.9,0.5567,-0.801,-3088.9,0.4741,0.526,0,-1,whipsaw,0.115
down,1746021360000,2025-04-30T13:56:00.000000000,93167.4,-1.554,1,11.05,-153.7,0.4134,1.402,105.6324,2.9e-05,0.23,-397.2,0.4462,0.007,57.6,0.5574,0.837,12.7,0.605,0.652,-73.3,0.5504,-0.276,33,-1,whipsaw,-2.954
up,1746718800000,2025-05-08T15:40:00.000000000,101229.78,1.573,1,10.67,-651.3,0.5869,1.579,169.6286,4.6e-05,-0.059,156.8,0.5616,-0.386,-353.3,0.5278,-0.256,-466.7,0.5178,-0.089,-291.7,0.5074,0.471,-1,-1,partial,1.546
up,1747839540000,2025-05-21T14:59:00.000000000,108999.99,1.544,1,9.11,-722.8,0.6558,1.587,91.5148,7.1e-05,0.0,556.3,0.5865,-0.16,1532.9,0.5131,-0.078,2321.4,0.4666,-0.024,2098.7,0.4957,0.775,146,-1,whipsaw,1.741
down,1747848300000,2025-05-21T17:25:00.000000000,107626.07,-1.775,1,5.39,-1121.7,0.4335,1.558,157.1641,5.1e-05,-0.699,-1081.8,0.4231,-0.443,-2320.1,0.438,-1.295,-1195.5,0.4007,-0.962,-1549.8,0.381,-1.402,153,19,trend,-3.84
up,1747856340000,2025-05-21T19:39:00.000000000,108346.01,1.612,1,2.96,-776.2,0.5439,1.404,108.6559,5.1e-05,-0.214,-79.7,0.4883,0.023,71.9,0.4519,0.064,14.8,0.4213,-0.281,-223.4,0.3758,2.263,-1,216,trend,2.823
up,1747870020000,2025-05-21T23:27:00.000000000,110433.35,1.536,1,7.16,-304.9,0.5901,1.911,84.2772,5.1e-05,-0.509,154.0,0.5286,-0.664,46.8,0.5066,-0.74,454.3,0.4971,-0.579,296.1,0.5122,0.497,73,-1,whipsaw,0.727
down,1748001480000,2025-05-23T11:58:00.000000000,109032.34,-1.639,1,6.95,-4.7,0.5074,1.625,130.2938,7.3e-05,-0.38,-75.8,0.434,-0.927,-808.5,0.4322,-0.848,-1055.9,0.4115,-0.552,-677.6,0.4314,-1.574,-1,17,trend,-0.126
up,1749504540000,2025-06-09T21:29:00.000000000,110471.04,1.623,1,10.47,-791.5,0.5789,1.471,112.1514,3.1e-05,-0.401,-1220.7,0.5832,-0.524,-1971.9,0.436,-0.45,-2218.2,0.4809,-0.245,-2221.3,0.5069,0.054,-1,-1,partial,-0.614
down,1749773400000,2025-06-13T00:10:00.000000000,104437.18,-1.514,1,9.08,-97.5,0.4377,1.67,112.8452,-1.8e-05,-0.133,-427.6,0.4518,-0.621,-744.8,0.3917,-0.719,-1298.8,0.4601,-1.568,-788.1,0.4471,-1.698,-1,23,trend,-1.478
up,1750550640000,2025-06-22T00:04:00.000000000,102544.47,1.516,1,13.21,459.9,0.5485,1.596,157.7886,2.9e-05,-0.486,465.8,0.4556,-0.148,-15.5,0.5459,0.55,-75.7,0.5893,0.392,-278.5,0.5419,0.834,-1,-1,partial,-1.779
down,1750598880000,2025-06-22T13:28:00.000000000,101184.88,-1.515,1,5.05,285.0,0.328,1.672,57.3593,0.0001,-0.316,-430.3,0.443,-0.675,-612.2,0.401,-0.321,-1088.9,0.4619,-1.587,-593.7,0.4416,-2.482,-1,51,trend,0.079
up,1750699680000,2025-06-23T17:28:00.000000000,102179.4,1.558,1,4.38,-21.8,0.5131,1.676,136.831,4.9e-05,0.226,-335.5,0.4208,0.07,325.4,0.3884,0.234,197.2,0.4394,0.539,-476.7,0.469,1.991,-1,68,trend,3.382
up,1750716660000,2025-06-23T22:11:00.000000000,105488.45,1.749,1,4.26,-940.9,0.5818,1.469,86.4424,4.9e-05,-0.333,-123.9,0.4193,0.485,-336.5,0.5343,-0.265,-385.9,0.5123,-0.026,-27.4,0.4524,0.555,-1,-1,partial,0.398
up,1752090060000,2025-07-09T19:41:00.000000000,111379.99,1.643,1,32.29,-268.3,0.5936,1.415,103.1059,4.3e-05,-0.052,204.9,0.3295,0.489,135.8,0.4806,-0.093,208.6,0.4628,-0.393,245.9,0.4165,0.556,-1,-1,partial,1.602
up,1752182280000,2025-07-10T21:18:00.000000000,115277.25,1.529,1,11.27,-73.6,0.4826,1.308,95.0134,1.9e-05,0.821,-3471.0,0.5274,0.694,-4373.8,0.4966,0.939,-4822.2,0.5047,0.785,-4928.6,0.5181,1.38,-1,1,trend,2.096
down,1752591360000,2025-07-15T14:56:00.000000000,115750.61,-1.603,1,4.21,-18.7,0.4724,1.428,163.1241,0.0001,0.052,198.2,0.4712,0.374,-4.8,0.5411,0.249,43.6,0.5135,0.688,393.6,0.5084,-0.012,73,-1,whipsaw,-2.99
down,1753902300000,2025-07-30T19:05:00.000000000,115914.51,-1.582,1,11.41,1943.2,0.4099,1.796,84.0,0.0001,-0.004,569.7,0.5444,0.295,1579.1,0.5318,0.402,2002.3,0.5614,1.077,2476.4,0.5935,-0.102,45,-1,whipsaw,-1.477
up,1754879040000,2025-08-11T02:24:00.000000000,121615.47,1.583,1,15.25,2566.1,0.5811,1.958,115.0055,0.0001,-0.104,-1868.0,0.5391,0.02,-1973.6,0.4646,0.184,-1440.4,0.4593,0.14,-1033.1,0.448,0.592,-1,-1,partial,-2.102
up,1755094200000,2025-08-13T14:10:00.000000000,122199.99,1.584,1,9.63,-830.3,0.5549,1.45,171.4214,0.0001,-0.225,79.9,0.5083,-0.531,-406.3,0.4386,-0.489,-380.9,0.4227,-0.952,-2051.5,0.4411,0.0,42,-1,whipsaw,-3.342
down,1755174840000,2025-08-14T12:34:00.000000000,118715.99,-1.863,1,6.29,-590.7,0.6034,1.377,141.6797,0.0001,0.243,-2164.8,0.4901,0.498,-2445.9,0.5328,-0.421,-2319.3,0.5141,-0.264,-318.1,0.4956,-1.103,0,221,whipsaw,-0.159
up,1755871320000,2025-08-22T14:02:00.000000000,113984.37,1.614,1,8.38,77.2,0.5439,1.611,176.8,0.0001,0.751,-906.2,0.5617,1.246,-440.9,0.5584,1.233,-1342.4,0.5288,2.153,-2057.6,0.5351,2.905,-1,12,trend,0.759
down,1756064160000,2025-08-24T19:36:00.000000000,112555.01,-1.776,1,9.51,-1913.4,0.5001,1.225,54.6079,0.0001,-0.103,-1579.4,0.4646,-0.124,-1113.0,0.4598,-0.273,-859.4,0.4673,0.202,-547.6,0.4747,-1.666,235,1,trend,1.059
up,1756820760000,2025-09-02T13:46:00.000000000,110914.02,1.505,1,7.19,-286.4,0.482,1.681,150.1017,8.8e-05,0.168,-235.1,0.5573,0.216,-563.7,0.5127,0.066,-646.3,0.4771,0.548,89.2,0.4902,0.773,-1,-1,partial,0.843
down,1757081880000,2025-09-05T14:18:00.000000000,111289.49,-1.549,1,10.71,-306.1,0.4582,1.515,131.709,0.0001,-0.077,-1374.1,0.4525,-0.344,-1485.7,0.4474,-0.605,-1200.0,0.4869,-0.539,-1141.3,0.5432,-0.973,-1,-1,partial,0.356
down,1758520920000,2025-09-22T06:02:00.000000000,112065.41,-2.06,1,27.26,-1385.0,0.4013,1.224,74.9603,6.7e-05,0.685,-1279.5,0.4615,0.851,-552.7,0.4909,0.595,-1276.6,0.4176,0.597,-1646.5,0.4324,-0.237,-1,-1,partial,-0.551
down,1759510920000,2025-10-03T17:02:00.000000000,121933.94,-1.508,1,8.02,1005.1,0.4302,1.5,166.2248,0.0001,0.268,-965.2,0.5726,0.554,-720.3,0.5459,0.588,-396.3,0.499,0.045,-119.4,0.4721,-0.384,-1,-1,partial,0.122
up,1759631700000,2025-10-05T02:35:00.000000000,124209.66,1.518,1,16.55,-1305.9,0.6499,1.568,47.5666,8.6e-05,-0.484,191.0,0.4719,-0.313,1238.8,0.4829,-0.24,1671.7,0.5125,-0.178,1576.9,0.5246,1.207,-1,133,trend,-0.532
down,1760109780000,2025-10-10T15:23:00.000000000,119429.42,-1.565,1,9.69,-577.7,0.4418,1.814,162.95,3.9e-05,0.013,-105.3,0.399,-0.137,-1911.8,0.4091,-0.209,-1988.8,0.4883,-0.27,-360.4,0.5116,-2.911,-1,95,trend,5.918
down,1760129580000,2025-10-10T20:53:00.000000000,115172.29,-1.524,1,6.32,882.9,0.5249,1.473,118.8331,1e-05,-0.716,-1385.6,0.4675,-0.629,-4088.2,0.492,-6.68,-15894.6,0.4593,-1.962,-20778.7,0.4869,-11.437,-1,3,trend,4.268
up,1760132760000,2025-10-10T21:46:00.000000000,113169.4,3.825,2,50.49,-11259.7,0.4972,2.701,1221.2093,1e-05,-0.49,-540.3,0.5055,-0.05,-1125.6,0.5323,0.148,-1340.8,0.5139,0.259,-1404.4,0.5233,1.447,0,113,whipsaw,-1.923
down,1760141400000,2025-10-11T00:10:00.000000000,112471.42,-1.803,1,7.5,36.0,0.4467,1.966,155.4803,0.0001,-0.242,164.7,0.468,-0.208,-243.1,0.434,-0.01,-411.8,0.4659,-0.332,-403.9,0.4745,-1.291,-1,74,trend,1.918
up,1760281500000,2025-10-12T15:05:00.000000000,113293.03,1.681,2,10.2,1007.5,0.4961,1.673,228.779,2.9e-05,-0.366,1028.7,0.4864,0.125,697.0,0.5203,-0.708,974.9,0.5056,0.633,1957.6,0.5624,1.242,-1,100,trend,0.805
down,1760629740000,2025-10-16T15:49:00.000000000,108762.75,-1.516,1,6.05,109.7,0.4977,1.927,140.1517,-2.2e-05,0.071,-354.3,0.4409,-0.404,-463.1,0.4274,-0.634,-193.0,0.4384,-0.392,748.5,0.4395,-1.09,-1,45,trend,2.236
up,1760699700000,2025-10-17T11:15:00.000000000,106010.4,1.574,1,3.98,974.7,0.5168,1.619,146.4855,-6e-06,-0.036,-889.6,0.5412,0.215,-345.5,0.5859,-0.195,-479.8,0.5339,-0.331,-273.5,0.5045,0.604,118,-1,whipsaw,0.864
up,1760933160000,2025-10-20T04:06:00.000000000,110423.03,1.548,1,6.36,-167.0,0.609,1.889,91.9497,-2.2e-05,-0.148,-29.6,0.4787,-0.332,2.6,0.4482,-0.21,-137.3,0.4794,-0.089,-88.5,0.4973,0.926,-1,-1,partial,-1.823
up,1761056280000,2025-10-21T14:18:00.000000000,110132.79,1.685,2,3.81,-380.6,0.5637,1.59,120.4145,2.2e-05,0.216,225.7,0.5916,-0.17,85.7,0.5079,0.294,728.3,0.4906,2.054,1479.8,0.4996,3.511,-1,35,trend,-1.878
down,1761085860000,2025-10-21T22:31:00.000000000,108335.4,-2.199,1,3.18,-568.9,0.4278,1.358,165.7986,-2.5e-05,0.476,-780.2,0.5757,0.844,-957.2,0.5638,0.577,-705.9,0.4764,0.473,-537.5,0.4126,-0.456,0,-1,whipsaw,1.119
up,1761516180000,2025-10-26T22:03:00.000000000,115453.51,1.975,1,11.75,-286.4,0.4973,1.215,116.4831,6.9e-05,-0.641,-565.6,0.4358,-0.913,-1011.4,0.4271,-0.917,-738.0,0.433,-0.572,-705.0,0.4777,0.012,0,-1,whipsaw,-0.976
down,1761763140000,2025-10-29T18:39:00.000000000,109427.1,-1.881,1,9.26,59.2,0.549,1.432,224.1272,5e-05,0.301,-649.6,0.4792,1.503,-482.3,0.5458,1.654,916.7,0.5547,0.92,1290.3,0.5018,-0.208,11,-1,whipsaw,2.231
up,1761764940000,2025-10-29T19:09:00.000000000,111236.88,1.654,1,11.28,916.7,0.5547,1.566,285.7514,5e-05,0.057,61.5,0.4662,-0.261,120.0,0.4326,-0.722,373.5,0.4476,-0.562,-222.4,0.4787,0.506,-1,-1,partial,-3.745
down,1761798420000,2025-10-30T04:27:00.000000000,108511.0,-1.963,1,6.19,-678.8,0.4325,1.608,110.5176,1.1e-05,-0.429,-248.1,0.4263,0.538,1218.6,0.5045,0.297,1062.6,0.5024,0.488,1781.6,0.5149,-0.54,73,-1,whipsaw,-1.211
down,1762183620000,2025-11-03T15:27:00.000000000,106134.35,-1.757,1,5.45,-427.2,0.42,1.559,143.6279,6.9e-05,-0.433,36.7,0.416,-0.07,469.9,0.4519,-0.293,643.7,0.423,0.174,677.7,0.4261,-0.78,113,-1,whipsaw,1.531
down,1762235040000,2025-11-04T05:44:00.000000000,104944.32,-1.544,1,4.99,376.6,0.3365,1.893,118.6848,0.0001,-0.333,-29.9,0.3787,-0.694,-10.0,0.4183,-0.055,-27.1,0.4878,-0.384,179.4,0.4848,-1.218,-1,150,trend,2.997
down,1762276620000,2025-11-04T17:17:00.000000000,101042.31,-1.61,1,6.32,293.1,0.36,1.869,164.8503,6.3e-05,0.472,-445.0,0.4996,0.354,298.7,0.5447,0.383,496.5,0.536,-0.448,572.4,0.4785,-1.427,-1,78,trend,-2.577
down,1762292040000,2025-11-04T21:34:00.000000000,99119.75,-1.659,1,3.12,249.1,0.4413,1.725,169.0348,6.3e-05,0.15,-245.1,0.473,0.424,-128.5,0.4855,1.52,-492.3,0.5086,2.5,-905.7,0.5229,-0.177,22,-1,whipsaw,-4.595
up,1762293840000,2025-11-04T22:04:00.000000000,100626.24,1.52,1,3.41,-492.3,0.5086,1.514,235.0934,6.3e-05,0.36,-166.9,0.6389,0.669,-78.7,0.5382,0.965,-413.4,0.5349,0.715,-362.9,0.5366,1.259,197,31,trend,2.808
down,1762306080000,2025-11-05T01:28:00.000000000,99120.0,-1.504,1,1.64,-473.1,0.3912,1.709,126.2076,7.1e-05,-0.088,53.6,0.4553,0.246,320.1,0.4662,1.847,105.8,0.5047,2.214,24.9,0.4565,-0.155,24,-1,whipsaw,-3.665
