direction,anchor_ts,anchor_dt,trigger_price,move_pct,n_triggers,vol_spike,oi_delta_win,taker_win,wick_ratio,accel,funding_at_anchor,move_t5,oi_delta_t5,taker_t5,move_t15,oi_delta_t15,taker_t15,move_t30,oi_delta_t30,taker_t30,move_t60,oi_delta_t60,taker_t60,fwd_extreme_pct,bars_to_return,bars_to_continue,outcome,move_24h_signed
down,1721347980000,2024-07-19T00:13:00.000000000,0.56,-1.77,1,1.07,-562467.0,0.3866,1.762,0.0005,0.0001,-0.464,1288019.0,0.4073,-1.392,1005741.0,0.4265,-2.266,4477965.0,0.4377,-2.587,9839177.0,0.4513,-3.568,-1,7,trend,-2.605
down,1721382060000,2024-07-19T09:41:00.000000000,0.54,-1.563,1,2.23,1028846.0,0.4362,1.757,0.0005,8.1e-05,0.443,366534.0,0.5025,0.536,1243845.0,0.4796,0.628,1699154.0,0.4527,1.09,-1436767.0,0.4444,-0.277,35,-1,whipsaw,-9.732
up,1721398440000,2024-07-19T14:14:00.000000000,0.56,1.553,1,1.85,-532393.0,0.5503,2.0,0.0007,8.1e-05,-0.053,-1393967.0,0.6516,0.142,-143146.0,0.5792,0.96,2055799.0,0.5759,0.196,4460479.0,0.5405,4.302,-1,24,trend,5.031
up,1721406000000,2024-07-19T16:20:00.000000000,0.57,1.618,2,1.63,-2940464.0,0.5684,1.62,0.0008,5e-06,-0.157,-2582197.0,0.4246,-0.14,-3146206.0,0.4651,1.295,-1125685.0,0.4779,0.945,-3308988.0,0.4845,2.642,-1,18,trend,3.359
down,1721409060000,2024-07-19T17:11:00.000000000,0.57,-1.611,1,3.29,-1289284.0,0.4549,1.993,0.0012,5e-06,0.226,1274034.0,0.5317,1.01,-514078.0,0.5576,1.881,-822884.0,0.5724,1.358,3913978.0,0.5301,-0.453,13,-1,whipsaw,-3.588
up,1721436900000,2024-07-20T00:55:00.000000000,0.58,1.679,1,2.32,711888.0,0.4804,1.608,0.0018,0.0001,-0.241,720798.0,0.4993,-0.705,540772.0,0.4878,-0.396,1297556.0,0.5224,-0.826,3500156.0,0.4908,2.082,75,221,whipsaw,1.755
up,1721450400000,2024-07-20T04:40:00.000000000,0.59,1.664,1,1.1,-456105.0,0.5421,1.684,0.0007,0.0001,-0.169,-251970.0,0.5874,-0.236,5059325.0,0.5929,-0.084,3500596.0,0.5309,-0.726,1592400.0,0.5135,2.059,49,119,whipsaw,0.557
up,1721458020000,2024-07-20T06:47:00.000000000,0.6,1.943,1,1.82,3708498.0,0.5655,1.861,0.0008,0.0001,-0.464,-996723.0,0.45,-0.182,-1615140.0,0.4872,-0.679,-1355167.0,0.479,-0.862,1400218.0,0.4644,0.199,54,-1,whipsaw,-1.806
up,1721538000000,2024-07-21T05:00:00.000000000,0.6,1.615,1,2.32,1191580.0,0.5241,1.844,0.0007,0.0001,0.066,2045238.0,0.5148,0.099,3847205.0,0.5148,-0.878,-569143.0,0.5012,-1.523,708600.0,0.4763,0.679,26,-1,whipsaw,-1.606
down,1721561280000,2024-07-21T11:28:00.000000000,0.58,-1.542,1,3.06,-6057156.0,0.4513,1.896,0.0008,0.0001,0.241,-3372409.0,0.5104,0.138,-5046428.0,0.4602,0.241,-2716876.0,0.4924,0.292,-2028672.0,0.4899,-1.187,38,157,whipsaw,-4.56
down,1721585280000,2024-07-21T18:08:00.000000000,0.58,-2.188,1,4.82,-2295147.0,0.4618,1.68,0.0011,3.9e-05,0.538,-3285736.0,0.4622,1.249,-4222591.0,0.497,1.769,-5601243.0,0.511,1.023,-4215171.0,0.4862,-0.78,8,-1,whipsaw,-6.764
up,1721587080000,2024-07-21T18:38:00.000000000,0.59,1.769,1,6.91,-5601243.0,0.511,1.697,0.0017,3.9e-05,-0.273,-618741.0,0.401,-0.494,256060.0,0.3959,-0.733,1386072.0,0.4554,0.733,-216508.0,0.5138,2.744,-1,55,trend,5.181
up,1721634060000,2024-07-22T07:41:00.000000000,0.6,1.718,2,4.61,-1062252.0,0.4572,1.51,0.0008,0.0001,0.702,-63455.0,0.5485,0.217,4191165.0,0.4855,0.0,3625823.0,0.484,-0.518,2170771.0,0.4556,2.007,67,2,trend,-0.368
up,1721648400000,2024-07-22T11:40:00.000000000,0.61,1.602,1,3.36,36814.0,0.5118,1.653,0.0016,0.0001,0.312,1016474.0,0.6009,0.525,-150776.0,0.5564,0.263,827757.0,0.5398,1.034,2416933.0,0.5162,1.675,-1,60,trend,-1.872
down,1721656260000,2024-07-22T13:51:00.000000000,0.61,-1.541,1,3.27,-4359440.0,0.4799,1.861,0.0012,0.0001,-0.214,675658.0,0.4297,0.066,-1856580.0,0.477,0.329,-1171570.0,0.4919,0.412,957091.0,0.5064,-0.362,48,-1,whipsaw,2.998
up,1721660580000,2024-07-22T15:03:00.000000000,0.62,1.568,1,2.27,1844716.0,0.5279,1.761,0.0013,0.0001,-0.26,96301.0,0.5037,-0.699,2306970.0,0.4812,-1.089,1345421.0,0.4623,-0.439,-45676.0,0.506,1.219,17,227,whipsaw,-2.437
down,1721689980000,2024-07-22T23:13:00.000000000,0.6,-1.509,1,1.67,-1839762.0,0.4525,1.994,0.0008,0.0001,0.366,-903146.0,0.5641,0.516,-1424514.0,0.5745,0.899,1014909.0,0.6347,0.899,1582524.0,0.6105,-0.15,32,-1,whipsaw,0.266
down,1721712060000,2024-07-23T05:21:00.000000000,0.6,-1.755,1,2.18,-1103365.0,0.4412,1.807,0.0012,0.0001,0.083,-4027187.0,0.4892,-0.501,-7940821.0,0.4985,-0.384,-6514049.0,0.4907,-0.134,-5697658.0,0.4899,-0.768,-1,-1,partial,0.3
down,1721732460000,2024-07-23T11:01:00.000000000,0.6,-1.502,1,1.32,1106500.0,0.4418,1.583,0.0005,0.0001,0.084,-761547.0,0.4245,0.05,-206748.0,0.4896,-0.134,-624809.0,0.4867,0.0,1922365.0,0.5087,-1.575,236,162,trend,-5.111
up,1721744820000,2024-07-23T14:27:00.000000000,0.6,1.507,1,1.5,1122530.0,0.5125,1.833,0.0008,0.0001,-0.033,1045359.0,0.5897,0.267,52932.0,0.4827,0.584,1548321.0,0.471,0.317,1853900.0,0.4369,0.617,123,-1,whipsaw,5.271
down,1721753460000,2024-07-23T16:51:00.000000000,0.59,-1.722,1,2.12,-5790774.0,0.4332,1.699,0.001,6.8e-05,-0.153,-5052630.0,0.3832,-0.936,-7538442.0,0.4447,0.425,-4677578.0,0.5081,-0.051,-5678889.0,0.4811,-1.361,89,15,trend,-5.7
up,1721811180000,2024-07-24T08:53:00.000000000,0.61,1.74,2,2.91,-274996.0,0.4789,1.562,0.0013,0.0001,0.114,3920543.0,0.5235,-0.489,5356847.0,0.4265,-0.065,4952815.0,0.4314,0.912,8738930.0,0.4818,3.079,-1,60,trend,-0.912
down,1721834760000,2024-07-24T15:26:00.000000000,0.62,-1.542,1,3.02,-7671801.0,0.4401,1.79,0.0009,0.0001,0.581,1281433.0,0.4843,0.113,-1096919.0,0.4184,0.791,-1423198.0,0.4405,0.613,-1570661.0,0.4532,-0.597,4,-1,whipsaw,0.226
down,1721856600000,2024-07-24T21:30:00.000000000,0.61,-2.011,1,2.29,-3099392.0,0.4479,1.518,0.0013,0.0001,0.244,-6322697.0,0.477,0.407,-5801282.0,0.5248,0.358,-7791817.0,0.5026,0.016,-4777363.0,0.4688,-3.209,154,94,trend,2.02
down,1721869740000,2024-07-25T01:09:00.000000000,0.6,-2.436,2,2.49,328174.0,0.453,1.716,0.0009,3.9e-05,0.182,-1951463.0,0.4686,-0.843,-2505471.0,0.4402,-0.529,-6995637.0,0.4648,0.248,-7791704.0,0.4628,-1.736,0,16,whipsaw,-0.331
up,1721872500000,2024-07-25T01:55:00.000000000,0.61,1.629,1,3.4,-4127976.0,0.4772,1.811,0.0018,3.9e-05,0.264,-47031.0,0.4674,0.215,-154839.0,0.4654,-0.182,-407539.0,0.4496,-0.529,-876883.0,0.4529,0.661,49,-1,whipsaw,-0.479
up,1721910180000,2024-07-25T12:23:00.000000000,0.62,1.705,1,1.96,1489829.0,0.4709,1.785,0.0009,2.6e-05,-0.322,-1131381.0,0.5147,0.564,2057066.0,0.5224,-0.242,5033600.0,0.4785,-1.048,10835715.0,0.4791,1.37,20,8,trend,-3.03
down,1721912880000,2024-07-25T13:08:00.000000000,0.61,-2.115,1,3.6,8580956.0,0.4608,1.696,0.0017,2.6e-05,0.246,173876.0,0.4563,0.524,197693.0,0.4821,-0.065,-921502.0,0.4527,-1.31,-2619072.0,0.4486,-1.604,110,42,trend,1.948
up,1721918160000,2024-07-25T14:36:00.000000000,0.61,1.607,1,1.81,4115735.0,0.5265,1.697,0.0013,2.6e-05,0.245,3158981.0,0.4485,0.147,5502426.0,0.4628,0.603,7688996.0,0.4809,0.897,12208929.0,0.4687,2.152,-1,23,trend,-3.408
up,1721927340000,2024-07-25T17:09:00.000000000,0.62,1.563,1,2.26,1126485.0,0.5249,1.545,0.0015,0.0001,-0.866,344014.0,0.4745,-1.01,-449374.0,0.4663,-1.01,-2134180.0,0.5093,-1.314,-3613792.0,0.5033,0.417,13,-1,whipsaw,-4.536
down,1721933280000,2024-07-25T18:48:00.000000000,0.61,-1.608,2,1.25,-3394187.0,0.4493,1.743,0.0008,0.0001,-0.512,-4161717.0,0.4191,-0.974,-4144827.0,0.4127,-0.413,-5618272.0,0.4834,-0.809,-5626840.0,0.4954,-3.533,-1,15,trend,1.205
up,1721941560000,2024-07-25T21:06:00.000000000,0.6,1.637,1,2.16,-131654.0,0.528,1.862,0.0014,0.0001,0.117,642529.0,0.5946,0.721,2561321.0,0.5842,0.872,1801824.0,0.571,0.453,2862223.0,0.5263,1.879,-1,18,trend,0.587
down,1722111780000,2024-07-27T20:23:00.000000000,0.59,-1.626,1,4.03,-714947.0,0.5101,1.809,0.0009,0.0001,0.869,-1605530.0,0.4912,1.039,-2889828.0,0.4787,1.516,-4424466.0,0.49,2.062,-7940904.0,0.5008,-0.613,5,-1,whipsaw,-2.488
up,1722113580000,2024-07-27T20:53:00.000000000,0.6,1.516,1,9.51,-4424466.0,0.49,1.679,0.0021,0.0001,-0.285,-635920.0,0.4493,0.168,-191922.0,0.4972,0.537,-3516438.0,0.516,0.47,-5086211.0,0.5197,0.973,-1,-1,partial,0.722
up,1722333060000,2024-07-30T09:51:00.000000000,0.61,1.571,2,9.59,2283237.0,0.5355,1.831,0.0012,8e-05,-0.395,1255956.0,0.422,1.069,4759240.0,0.4847,2.303,10834929.0,0.4991,3.603,19482628.0,0.4959,4.952,-1,12,trend,6.466
down,1722337920000,2024-07-30T11:12:00.000000000,0.62,-1.965,1,17.33,2064119.0,0.4798,1.815,0.0018,8e-05,0.369,-583022.0,0.5574,0.946,2680972.0,0.4561,1.492,5269291.0,0.4915,1.684,5911311.0,0.4969,-1.925,7,171,whipsaw,-5.004
up,1722356100000,2024-07-30T16:15:00.000000000,0.63,1.638,1,3.58,-6032240.0,0.5979,1.75,0.0008,0.0001,0.16,6925393.0,0.5963,0.383,7163812.0,0.5757,0.638,6434665.0,0.5256,0.16,4479190.0,0.4867,1.532,234,23,trend,3.83
up,1722388140000,2024-07-31T01:09:00.000000000,0.64,1.518,2,6.04,4256670.0,0.4778,1.732,0.0015,0.0001,-0.218,412214.0,0.435,0.716,1297878.0,0.4908,0.607,1173427.0,0.4794,0.779,5769378.0,0.48,2.554,-1,40,trend,-2.46
down,1722401220000,2024-07-31T04:47:00.000000000,0.64,-1.595,1,1.87,3796143.0,0.4869,1.795,0.0011,0.0001,-0.187,-3278577.0,0.3925,0.218,-6866377.0,0.4745,-0.265,-10204762.0,0.4395,0.016,-5742234.0,0.4729,-0.561,135,-1,whipsaw,6.454
down,1722443700000,2024-07-31T16:35:00.000000000,0.64,-1.549,1,1.79,-6654068.0,0.4689,1.837,0.0009,0.0001,-0.047,-2179562.0,0.4034,-1.028,-5490557.0,0.4591,-1.106,-4036859.0,0.5015,-0.841,-5246361.0,0.5301,-2.679,-1,9,trend,9.439
down,1722456060000,2024-07-31T20:01:00.000000000,0.63,-1.844,1,1.7,-838777.0,0.4179,1.79,0.0013,0.0001,0.223,-6029912.0,0.523,0.191,-7594648.0,0.4808,-0.032,-9262643.0,0.4645,-0.685,-11692437.0,0.4588,-1.019,171,54,trend,7.387
down,1722469080000,2024-07-31T23:38:00.000000000,0.62,-1.549,1,0.65,278309.0,0.3642,1.682,0.0006,0.0001,0.385,-226010.0,0.4817,0.209,-36889.0,0.4256,0.578,1103692.0,0.4251,1.092,2154579.0,0.4479,-2.472,59,146,whipsaw,4.126
down,1722478500000,2024-08-01T02:15:00.000000000,0.62,-1.847,1,1.71,-834498.0,0.4293,1.866,0.0009,0.0001,-0.584,-113535.0,0.309,-0.422,684741.0,0.452,-0.114,61084.0,0.496,-0.519,420122.0,0.5106,-3.228,-1,46,trend,4.478
down,1722487260000,2024-08-01T04:41:00.000000000,0.6,-1.52,1,2.57,1351507.0,0.4291,1.668,0.0013,0.0001,0.1,451248.0,0.4972,-0.448,289233.0,0.4899,0.166,1698232.0,0.4983,0.896,3305800.0,0.5272,-0.996,62,-1,whipsaw,3.369
up,1722489480000,2024-08-01T05:18:00.000000000,0.61,1.507,1,2.13,1125701.0,0.5448,1.982,0.0009,0.0001,-0.016,626527.0,0.581,0.033,1257098.0,0.5244,0.396,2227971.0,0.5216,-0.016,-452612.0,0.4941,0.891,-1,-1,partial,-5.063
down,1722524640000,2024-08-01T15:04:00.000000000,0.59,-1.546,2,3.49,-1564587.0,0.4318,2.088,0.0011,1e-06,0.338,-2936131.0,0.4975,0.27,-2683571.0,0.4828,-0.726,-1351979.0,0.446,-1.722,-5208937.0,0.4731,-4.103,-1,40,trend,5.673
up,1722545460000,2024-08-01T20:51:00.000000000,0.59,1.761,1,1.35,-1428636.0,0.5375,1.657,0.0009,7.6e-05,-0.17,-704195.0,0.5018,0.187,-657679.0,0.4975,-0.068,-1719620.0,0.4751,0.797,-2595469.0,0.5098,1.781,-1,54,trend,-2.986
down,1722579600000,2024-08-02T06:20:00.000000000,0.56,-1.793,1,2.29,-4590585.0,0.398,1.795,0.001,-6.6e-05,0.213,-411697.0,0.5258,-0.195,-3709407.0,0.4269,0.089,-5895565.0,0.4425,0.177,-6814913.0,0.4166,-1.223,73,10,trend,-1.4
up,1722584160000,2024-08-02T07:36:00.000000000,0.57,2.225,1,3.86,985535.0,0.4352,1.612,0.0013,-6.6e-05,-0.104,-6987557.0,0.4655,-0.104,-7566095.0,0.4289,-0.331,-6306975.0,0.3689,-0.244,-7630530.0,0.4211,0.801,38,-1,whipsaw,0.522
up,1722606060000,2024-08-02T13:41:00.000000000,0.58,1.775,1,1.48,831278.0,0.4842,1.573,0.0009,9.5e-05,0.121,-1676727.0,0.5124,-0.414,-1209230.0,0.4376,-1.053,-1717854.0,0.4529,-1.675,-7477867.0,0.4694,0.328,30,-1,whipsaw,-1.485
down,1722608100000,2024-08-02T14:15:00.000000000,0.57,-1.602,2,2.2,-1556090.0,0.4545,1.883,0.0009,9.5e-05,0.053,269273.0,0.4556,0.595,-2975500.0,0.5246,-0.718,-4390019.0,0.4652,-3.011,-7105146.0,0.4532,-4.358,-1,34,trend,0.14
up,1722613440000,2024-08-02T15:44:00.000000000,0.56,1.781,1,4.47,-4591628.0,0.5185,1.567,0.0017,9.5e-05,-0.214,366387.0,0.4564,0.286,-1292541.0,0.5061,-0.321,981487.0,0.4857,0.161,752749.0,0.4974,1.107,-1,116,trend,-0.179
up,1722629280000,2024-08-02T20:08:00.000000000,0.57,1.552,1,1.18,-2664147.0,0.4952,1.568,0.0011,7.4e-05,-0.123,-347229.0,0.4271,0.053,3708399.0,0.4559,0.088,6556080.0,0.4795,-0.492,4866515.0,0.4763,0.615,66,-1,whipsaw,-4.759
down,1722634200000,2024-08-02T21:30:00.000000000,0.56,-1.808,1,1.62,362845.0,0.4437,1.609,0.0011,7.4e-05,1.037,-284839.0,0.5242,1.215,113992.0,0.5813,0.912,265104.0,0.5694,1.269,319932.0,0.5164,-2.913,4,204,whipsaw,1.251
down,1722646380000,2024-08-03T00:53:00.000000000,0.56,-1.543,1,1.3,-996438.0,0.4537,1.923,0.0008,0.0001,-0.613,1067095.0,0.3761,-1.099,584619.0,0.4716,-1.027,-339817.0,0.4791,0.613,-3508423.0,0.4855,-2.144,79,2,trend,-0.108
up,1722648900000,2024-08-03T01:35:00.000000000,0.56,2.068,1,2.92,-2018799.0,0.5107,1.775,0.0016,0.0001,-0.574,-1809978.0,0.3877,-0.233,-2074243.0,0.4626,0.341,-1676639.0,0.4534,0.197,-2108403.0,0.4462,2.618,-1,42,trend,-1.04
down,1722699720000,2024-08-03T15:42:00.000000000,0.56,-1.568,2,2.38,1139386.0,0.4817,2.028,0.0008,-7.8e-05,-0.072,-433216.0,0.5032,-0.501,-1684800.0,0.4695,0.268,-3236024.0,0.4756,0.376,-3762101.0,0.4535,-2.434,48,95,whipsaw,5.155
up,1722702780000,2024-08-03T16:33:00.000000000,0.57,1.579,1,7.53,-1381335.0,0.4702,1.745,0.0015,-1.3e-05,-0.689,9623.0,0.3925,-0.707,2621406.0,0.3829,-1.378,2118524.0,0.4175,-2.667,4632737.0,0.4341,0.124,9,-1,whipsaw,-6.465
up,1722717420000,2024-08-03T20:37:00.000000000,0.55,1.829,1,1.43,-3265436.0,0.5199,1.798,0.0009,-1.3e-05,-0.054,-141248.0,0.5361,-0.562,-20165.0,0.5475,-0.816,55619.0,0.4894,0.472,-2307936.0,0.5371,1.343,-1,74,trend,-3.302
down,1722780840000,2024-08-04T14:14:00.000000000,0.54,-1.736,1,3.49,-953221.0,0.4442,1.748,0.0005,3.6e-05,0.074,-606114.0,0.4238,-0.669,886396.0,0.3592,-1.506,-135792.0,0.3946,-2.269,-1158220.0,0.4455,-4.5,-1,18,trend,11.733
down,1722791400000,2024-08-04T17:10:00.000000000,0.52,-1.76,1,7.42,-5106589.0,0.4548,1.927,0.0011,-4.1e-05,0.713,-3449223.0,0.4568,1.002,-3961637.0,0.5094,0.385,-3299141.0,0.4816,0.443,-5845597.0,0.4936,-1.079,6,34,whipsaw,6.394
up,1722797820000,2024-08-04T18:57:00.000000000,0.53,1.571,1,4.51,-119827.0,0.5607,2.185,0.0008,-4.1e-05,-0.34,-355676.0,0.4618,0.113,798613.0,0.565,1.151,-1996918.0,0.5556,1.151,-2058260.0,0.5206,1.925,-1,26,trend,-10.132
down,1722804000000,2024-08-04T20:40:00.000000000,0.53,-1.503,1,2.37,-655077.0,0.4187,1.749,0.0008,-4.1e-05,-0.057,-845418.0,0.5562,0.301,-1105539.0,0.5735,0.132,-1587864.0,0.5307,-0.283,-2114905.0,0.4833,-4.653,-1,154,trend,8.195
down,1722816780000,2024-08-05T00:13:00.000000000,0.52,-1.749,3,2.75,1994749.0,0.4215,1.696,0.0008,7.2e-05,0.29,-1211019.0,0.4083,-0.193,-2204555.0,0.4067,-2.263,-7826330.0,0.395,-9.654,-12388145.0,0.4252,-12.556,4,23,whipsaw,3.618
up,1722821880000,2024-08-05T01:38:00.000000000,0.48,1.769,2,38.09,-5826053.0,0.4919,1.765,0.0054,7.2e-05,-0.704,925566.0,0.4418,-1.242,1760765.0,0.4631,-2.276,2495927.0,0.4825,-2.504,2122902.0,0.4869,0.166,7,-1,whipsaw,4.636
down,1722834600000,2024-08-05T05:10:00.000000000,0.47,-2.077,2,3.7,-1696172.0,0.4694,1.896,0.0009,7.2e-05,0.064,-456946.0,0.508,1.071,39419.0,0.5065,1.564,990719.0,0.5144,-0.6,310813.0,0.4857,-6.792,13,2,trend,-9.106
up,1722836400000,2024-08-05T05:40:00.000000000,0.47,1.564,2,7.85,990719.0,0.5144,2.025,0.0021,7.2e-05,0.169,150233.0,0.49,-0.38,-380792.0,0.4273,-2.131,-679906.0,0.4567,-6.814,-3416181.0,0.4731,0.274,17,-1,whipsaw,8.312
down,1722845580000,2024-08-05T08:13:00.000000000,0.47,-1.564,5,3.22,-2717781.0,0.5074,2.142,0.0013,-6.1e-05,1.16,-2234075.0,0.4682,0.193,-2895321.0,0.4809,-0.902,-864057.0,0.4635,0.064,2250481.0,0.4731,-5.927,5,95,whipsaw,-10.028
up,1722858900000,2024-08-05T11:55:00.000000000,0.45,1.914,4,3.11,-2117013.0,0.4777,2.28,0.0014,-6.1e-05,-0.354,447895.0,0.4676,0.287,946108.0,0.4966,-1.812,4185580.0,0.4731,-2.674,4919207.0,0.4727,8.95,24,102,whipsaw,11.359
down,1722876960000,2024-08-05T16:56:00.000000000,0.49,-1.753,2,0.88,-3018949.0,0.4597,1.772,0.0019,-2.6e-05,-0.185,-909983.0,0.4019,0.041,-1570133.0,0.457,0.677,-1320200.0,0.4817,0.8,-1212690.0,0.4717,-3.076,46,88,whipsaw,-5.7
up,1722888660000,2024-08-05T20:11:00.000000000,0.49,1.717,2,0.56,-3862626.0,0.5282,2.098,0.0009,-2.6e-05,-0.618,-71867.0,0.4889,-0.309,71788.0,0.5197,0.679,-1513585.0,0.5043,1.215,-2710070.0,0.5324,2.924,-1,48,trend,5.168
down,1722894480000,2024-08-05T21:48:00.000000000,0.49,-1.506,1,0.38,-1760140.0,0.4929,1.737,0.0007,-2.6e-05,-0.204,-72750.0,0.5499,0.55,45115.0,0.5748,0.693,659208.0,0.5534,0.938,1368058.0,0.5405,-0.571,18,-1,whipsaw,-3.812
up,1722903240000,2024-08-06T00:14:00.000000000,0.5,1.568,1,0.5,1480017.0,0.462,1.629,0.0012,2.5e-05,1.123,797943.0,0.5782,2.285,2502402.0,0.5435,2.586,2180157.0,0.509,3.248,-277765.0,0.4927,3.488,-1,4,trend,0.682
down,1722908700000,2024-08-06T01:45:00.000000000,0.51,-1.628,1,0.64,-2530384.0,0.484,1.902,0.0011,2.5e-05,0.453,409581.0,0.5558,0.512,665035.0,0.4923,0.315,306349.0,0.4728,0.217,1697308.0,0.4543,-0.414,37,-1,whipsaw,-0.177
down,1722932220000,2024-08-06T08:17:00.000000000,0.51,-1.526,1,1.5,-380051.0,0.4066,1.86,0.0007,-6.7e-05,-0.098,888172.0,0.4353,-0.628,-1116195.0,0.4619,-1.785,-3342000.0,0.4562,-2.0,-1873134.0,0.4799,-2.491,-1,17,trend,-1.079
up,1722944940000,2024-08-06T11:49:00.000000000,0.51,1.526,1,1.28,-5071877.0,0.5104,1.993,0.0009,-6.7e-05,-0.356,227944.0,0.3164,-0.218,462197.0,0.3416,0.02,-1387880.0,0.3752,-0.91,-1594726.0,0.388,2.433,56,139,whipsaw,1.661
up,1722953220000,2024-08-06T14:07:00.000000000,0.51,1.678,2,2.09,755497.0,0.4725,1.937,0.0016,-6.7e-05,0.471,-2485620.0,0.52,1.316,-2784978.0,0.5417,1.198,-556626.0,0.5179,1.12,193628.0,0.5087,1.729,85,9,trend,-0.314
down,1722958200000,2024-08-06T15:30:00.000000000,0.5,-1.502,1,1.39,5450976.0,0.4801,1.918,0.0007,-6.7e-05,0.337,1232211.0,0.551,0.673,1707889.0,0.5885,1.129,3125156.0,0.5606,0.832,2211210.0,0.5186,-0.218,25,-1,whipsaw,1.307
down,1722975300000,2024-08-06T20:15:00.000000000,0.51,-1.51,1,1.35,2743536.0,0.4634,1.582,0.0013,6.7e-05,0.413,-222985.0,0.4608,0.098,-55871.0,0.4671,-0.059,2355.0,0.475,-0.334,-993072.0,0.4518,-1.356,114,190,whipsaw,-9.864
up,1722994920000,2024-08-07T01:42:00.000000000,0.51,1.697,1,2.06,-1071437.0,0.4461,1.752,0.0011,4.6e-05,0.137,-193262.0,0.4379,0.412,398010.0,0.483,-0.098,325417.0,0.4782,0.275,-430554.0,0.4789,1.865,-1,46,trend,18.332
down,1723040760000,2024-08-07T14:26:00.000000000,0.5,-1.615,1,1.92,5082443.0,0.392,1.731,0.0009,-1.6e-05,0.02,-3585710.0,0.4284,-1.001,-5984612.0,0.417,0.14,-6702381.0,0.4499,-0.26,-5440679.0,0.4509,-1.461,137,11,trend,-21.441
up,1723043280000,2024-08-07T15:08:00.000000000,0.5,1.582,2,3.05,-756485.0,0.4685,1.532,0.0016,-1.6e-05,-0.399,-318889.0,0.3539,-0.399,-1197057.0,0.4455,-0.479,567876.0,0.4277,-0.299,-955874.0,0.4513,1.118,-1,198,trend,22.435
up,1723060380000,2024-08-07T19:53:00.000000000,0.52,3.459,3,3.78,-328210.0,0.4475,1.684,0.0011,-2.8e-05,1.749,6481669.0,0.539,0.519,22917864.0,0.5117,13.97,24045894.0,0.5318,12.087,25507235.0,0.5186,23.636,0,0,whipsaw,19.792
down,1723063920000,2024-08-07T20:52:00.000000000,0.58,-2.755,4,41.01,1461341.0,0.5051,2.188,0.009,-2.8e-05,2.263,-429313.0,0.5336,4.976,8235681.0,0.5386,9.312,15303585.0,0.5385,8.708,28063745.0,0.5215,-0.484,0,-1,whipsaw,-6.099
up,1723079520000,2024-08-08T01:12:00.000000000,0.59,1.665,2,3.22,-5431380.0,0.5226,1.79,0.0018,-6e-06,-1.03,-1447892.0,0.4793,-0.304,-1249743.0,0.4996,1.772,914651.0,0.52,2.431,4646873.0,0.5172,5.317,5,22,whipsaw,3.275
down,1723089540000,2024-08-08T03:59:00.000000000,0.61,-1.72,2,1.9,-1020294.0,0.4337,1.993,0.0013,-6e-06,0.458,-4430308.0,0.4524,0.54,-1416294.0,0.4882,0.0,2745904.0,0.4486,-2.519,7649934.0,0.4309,-2.732,-1,43,trend,-0.573
up,1723104180000,2024-08-08T08:03:00.000000000,0.61,1.536,1,1.58,577150.0,0.5504,1.98,0.0013,7.3e-05,0.378,1666126.0,0.616,1.266,2000320.0,0.5596,1.53,3350210.0,0.5429,1.711,6442373.0,0.5227,2.484,-1,13,trend,-0.921
up,1723115340000,2024-08-08T11:09:00.000000000,0.62,1.741,1,1.16,-1641797.0,0.5164,1.825,0.0011,7.3e-05,0.016,7999343.0,0.5182,-0.274,8604648.0,0.4806,-0.726,8971537.0,0.4715,-1.194,6713982.0,0.4639,0.242,47,-1,whipsaw,-5.31
down,1723124820000,2024-08-08T13:47:00.000000000,0.61,-1.657,1,1.29,-422107.0,0.3901,2.265,0.0011,7.3e-05,-0.165,35923.0,0.4779,-0.264,-1016167.0,0.4305,0.281,-3358955.0,0.4683,1.123,-4711851.0,0.4757,-0.809,45,-1,whipsaw,5.781
up,1723135440000,2024-08-08T16:44:00.000000000,0.62,1.562,1,1.06,4081126.0,0.5363,2.506,0.0008,5.5e-05,-0.421,335424.0,0.4305,-0.065,-921737.0,0.4708,0.891,-1531889.0,0.501,0.777,1100292.0,0.4893,4.016,-1,17,trend,-6.137
up,1723143900000,2024-08-08T19:05:00.000000000,0.63,1.749,1,0.94,509832.0,0.522,1.83,0.0011,5.5e-05,0.631,-7092502.0,0.5578,-0.205,-6616240.0,0.5038,-1.151,-10822049.0,0.4858,-2.366,-14464683.0,0.4677,1.325,26,3,trend,-8.644
down,1723145820000,2024-08-08T19:37:00.000000000,0.63,-1.661,2,1.86,-10822049.0,0.4851,1.833,0.0018,5.5e-05,0.175,461583.0,0.6166,-0.478,2316635.0,0.4943,-1.546,-3642634.0,0.4453,-1.275,-4447561.0,0.4556,-3.761,-1,21,trend,7.41
up,1723158600000,2024-08-08T23:10:00.000000000,0.62,1.725,1,2.12,-1336692.0,0.5535,1.934,0.0013,5.5e-05,-0.372,-6774550.0,0.4901,-1.001,-7635879.0,0.467,-0.242,-9037731.0,0.5108,-1.163,-9534737.0,0.4832,1.098,6,0,trend,-6.283
up,1723169700000,2024-08-09T02:15:00.000000000,0.62,1.753,1,0.9,-798649.0,0.4706,1.491,0.0009,7.8e-05,-0.241,1583606.0,0.4315,-0.048,-22767.0,0.493,-0.338,-814387.0,0.5075,-0.95,-890789.0,0.4619,0.531,61,-1,whipsaw,-6.214
