direction,anchor_ts,anchor_dt,trigger_price,move_pct,n_triggers,vol_spike,oi_delta_win,taker_win,wick_ratio,accel,funding_at_anchor,move_t5,oi_delta_t5,taker_t5,move_t15,oi_delta_t15,taker_t15,move_t30,oi_delta_t30,taker_t30,move_t60,oi_delta_t60,taker_t60,fwd_extreme_pct,bars_to_return,bars_to_continue,outcome,move_24h_signed
up,1764877740000,2025-12-04T19:49:00.000000000,3126.46,1.555,1,4.53,-24861.7,0.4835,1.589,7.2824,9.6e-05,-0.075,7316.6,0.4105,-0.289,6513.1,0.4189,-0.207,6757.6,0.4924,0.34,6963.9,0.5058,0.819,-1,-1,partial,-3.075
up,1764947400000,2025-12-05T15:10:00.000000000,3137.59,1.527,1,6.25,11120.1,0.4941,1.775,7.9324,9.8e-05,0.202,2552.3,0.6327,0.009,3703.7,0.5286,-0.207,3050.1,0.4943,-2.467,10245.6,0.4582,0.317,46,-1,whipsaw,-2.78
down,1764950580000,2025-12-05T16:03:00.000000000,3091.5,-1.74,1,3.59,1889.4,0.4297,1.689,5.0966,4.9e-05,-0.89,10570.5,0.4,-0.715,1613.8,0.4415,-1.22,-5124.9,0.4338,-1.924,-12861.9,0.4865,-3.507,-1,7,trend,1.414
up,1764958080000,2025-12-05T18:08:00.000000000,3061.35,1.628,1,2.9,-2911.4,0.5813,1.673,3.9866,4.9e-05,-0.303,-2149.6,0.5099,-0.973,4310.2,0.4801,-1.333,1860.1,0.4592,-2.055,4345.7,0.4664,0.064,13,-1,whipsaw,-0.378
down,1765117440000,2025-12-07T14:24:00.000000000,2971.37,-2.001,1,11.3,-8553.9,0.3807,1.494,5.0472,-1e-05,-1.056,2686.3,0.4205,-0.803,1284.4,0.4873,-0.964,3065.0,0.4792,-0.494,11174.8,0.5219,-2.149,0,1,whipsaw,-5.853
up,1765122900000,2025-12-07T15:55:00.000000000,3021.41,2.165,2,11.26,4898.1,0.5386,1.561,5.3141,-1e-05,-0.089,-3339.7,0.5329,-0.605,-3926.3,0.4256,-0.224,-5011.6,0.4407,-0.12,-3148.2,0.4297,4.256,-1,81,trend,2.918
down,1765144440000,2025-12-07T21:54:00.000000000,3077.9,-1.501,1,5.77,-7235.5,0.4178,1.537,4.3745,1.4e-05,0.242,-1611.6,0.602,-1.215,-10196.2,0.5118,-1.436,-24312.9,0.5224,-1.202,-27189.1,0.5227,-2.085,215,11,trend,-2.238
up,1765157400000,2025-12-08T01:30:00.000000000,3112.09,1.584,1,5.12,2619.6,0.5907,1.353,6.0476,2.8e-05,0.238,-1790.7,0.5089,0.176,-1316.9,0.4906,-0.62,-4171.6,0.4269,-0.497,-2819.5,0.4722,0.834,-1,-1,partial,-0.131
up,1765184700000,2025-12-08T09:05:00.000000000,3175.46,1.528,1,3.96,-2439.8,0.5762,1.704,2.9672,7.2e-05,-0.235,-161.4,0.5222,-0.462,-3079.0,0.4903,-0.446,-1985.0,0.4895,-0.56,217.8,0.5126,0.159,154,-1,whipsaw,-1.812
down,1765206120000,2025-12-08T15:02:00.000000000,3120.5,-1.524,1,7.15,9892.3,0.4457,1.653,7.3414,7.2e-05,0.344,1424.3,0.4899,-0.114,-468.6,0.4672,-0.209,-92.1,0.495,-0.82,-966.1,0.4639,-1.446,-1,42,trend,-1.359
up,1765292520000,2025-12-09T15:02:00.000000000,3162.92,2.07,3,5.39,2551.9,0.3419,1.658,4.7214,6.2e-05,-0.473,4393.4,0.3613,-0.876,2732.6,0.3651,-0.504,1575.7,0.3628,3.562,9719.6,0.4073,7.428,6,42,whipsaw,5.098
down,1765311960000,2025-12-09T20:26:00.000000000,3308.63,-1.544,1,3.88,-5530.1,0.4338,1.59,3.6059,3.9e-05,0.539,-9370.4,0.5645,0.473,-7951.9,0.5423,0.501,-5484.0,0.5017,0.757,-6632.2,0.4705,-0.714,132,-1,whipsaw,-2.972
up,1765361040000,2025-12-10T10:04:00.000000000,3370.56,1.548,1,3.56,-2686.7,0.6257,1.464,4.9369,7.4e-05,-0.555,329.7,0.359,-0.854,512.6,0.4144,-1.285,4449.6,0.4253,-1.626,9005.5,0.4398,0.05,13,-1,whipsaw,-5.063
up,1765391880000,2025-12-10T18:38:00.000000000,3421.2,1.678,2,4.49,-3224.6,0.5074,1.655,4.6214,3.5e-05,-0.747,2652.0,0.5285,-1.075,-2772.3,0.4741,-1.151,-10924.6,0.4719,-0.795,12997.7,0.488,0.767,3,-1,whipsaw,-6.461
down,1765399620000,2025-12-10T20:47:00.000000000,3384.18,-1.721,1,5.62,6249.2,0.4332,1.593,10.5207,3.5e-05,-0.571,-0.7,0.3665,-0.54,-3157.3,0.4231,-0.762,-8055.0,0.4498,-0.904,-9882.9,0.4451,-3.428,-1,7,trend,5.05
down,1765413960000,2025-12-11T00:46:00.000000000,3271.43,-1.531,1,4.38,-4316.1,0.3785,1.749,4.4362,6.9e-05,-0.109,-2027.9,0.5277,0.141,-498.0,0.5395,-0.208,1571.4,0.453,-0.223,-1961.7,0.4319,-3.19,-1,81,trend,1.235
down,1765422720000,2025-12-11T03:12:00.000000000,3176.64,-1.567,1,5.41,-341.8,0.3535,1.895,4.3555,6.9e-05,-0.154,874.4,0.5221,0.127,-4993.1,0.5557,0.104,-6717.4,0.548,0.695,-16314.2,0.5353,-0.301,99,-1,whipsaw,-2.502
up,1765466700000,2025-12-11T15:25:00.000000000,3203.29,1.5,1,4.54,7638.5,0.5405,1.701,6.9755,1e-06,-0.605,-4672.6,0.3947,-1.128,-10266.5,0.4015,-0.794,-9008.9,0.4302,-1.078,-13389.6,0.4478,0.967,13,-1,whipsaw,-0.353
up,1765488720000,2025-12-11T21:32:00.000000000,3269.43,1.586,1,5.56,-25779.9,0.5029,1.76,4.6452,2.6e-05,-0.611,-4090.2,0.4537,-0.283,-7526.7,0.5078,-0.556,-7186.2,0.4334,-0.826,-9480.7,0.4342,0.121,50,-1,whipsaw,-5.555
down,1765553160000,2025-12-12T15:26:00.000000000,3179.4,-1.703,1,4.05,10826.8,0.4275,1.609,6.0303,3.2e-05,-0.701,-3308.4,0.4008,-2.607,12011.5,0.4118,-3.285,29813.3,0.4263,-3.126,58209.3,0.4646,-4.217,-1,5,trend,1.981
down,1765810140000,2025-12-15T14:49:00.000000000,3090.59,-1.626,1,6.16,-2845.0,0.4587,1.76,5.4621,3.4e-05,-0.792,-3551.0,0.537,-2.298,2905.1,0.4736,-2.578,6766.5,0.496,-2.388,38315.9,0.4763,-6.342,-1,7,trend,4.966
up,1765825380000,2025-12-15T19:03:00.000000000,2961.55,1.534,1,6.96,11649.4,0.6317,1.813,6.3248,2.1e-05,-0.401,5358.1,0.4062,-0.693,5462.2,0.4533,-0.342,9740.0,0.5118,-0.969,10035.9,0.5421,0.1,10,-1,whipsaw,-0.593
down,1765893540000,2025-12-16T13:59:00.000000000,2910.67,-1.847,1,4.84,-13766.3,0.4781,1.925,6.4769,2.3e-05,-0.321,3093.6,0.5033,0.42,5174.5,0.5416,0.78,5043.9,0.5332,1.054,7987.8,0.5128,-0.822,23,-1,whipsaw,-1.163
up,1765895460000,2025-12-16T14:31:00.000000000,2943.8,1.846,2,3.81,3641.3,0.537,1.814,5.9048,2.3e-05,-0.015,-469.9,0.4687,-0.652,1801.0,0.4852,-0.097,1373.5,0.4925,-0.376,-1151.0,0.4939,1.093,56,85,whipsaw,0.05
down,1765982760000,2025-12-17T14:46:00.000000000,2896.54,-1.696,2,6.58,-5920.8,0.4081,1.893,4.03,3.7e-05,0.896,-17147.0,0.5524,2.961,-16570.2,0.5362,4.21,-31551.4,0.5205,1.47,-39150.1,0.5093,-2.67,5,89,whipsaw,-1.775
up,1765983540000,2025-12-17T14:59:00.000000000,2995.89,1.827,1,19.23,-22332.5,0.4833,1.739,7.8566,3.7e-05,0.037,2505.1,0.4854,0.838,-11764.9,0.5026,0.602,-12670.1,0.4982,-3.045,-24522.3,0.5017,1.169,43,8,trend,-1.517
down,1765997700000,2025-12-17T18:55:00.000000000,2809.39,-1.69,1,5.83,-11047.2,0.5173,1.823,3.5121,1e-06,0.097,4603.9,0.5029,-0.55,4840.5,0.445,0.075,15144.6,0.497,0.246,14586.1,0.5319,-0.654,213,-1,whipsaw,-0.457
up,1766065560000,2025-12-18T13:46:00.000000000,2938.65,1.552,2,9.43,4701.0,0.5099,2.015,5.8503,-3.2e-05,0.887,-8422.3,0.5373,1.507,-10550.4,0.4973,0.53,-10382.2,0.4679,0.316,4407.2,0.4837,1.999,200,3,trend,0.796
down,1766077620000,2025-12-18T17:07:00.000000000,2895.06,-1.712,1,4.47,-4260.4,0.4594,1.911,3.5745,5.9e-05,-1.263,-14091.1,0.4382,-2.765,-21729.2,0.4501,-2.292,-29383.8,0.5054,-1.934,-36587.5,0.537,-4.141,-1,2,trend,-3.135
down,1766087460000,2025-12-18T19:51:00.000000000,2782.87,-1.591,1,5.94,1741.1,0.4912,1.567,7.3176,5.9e-05,0.055,280.7,0.4956,0.778,-953.3,0.5418,0.79,2187.3,0.5756,0.264,7145.0,0.5751,-0.276,13,-1,whipsaw,-7.237
up,1766114700000,2025-12-19T03:25:00.000000000,2891.69,1.89,1,4.39,-10577.5,0.5736,1.571,5.4272,5.8e-05,0.788,5888.0,0.5827,0.765,10881.3,0.5179,0.836,12117.3,0.4442,1.197,20963.7,0.5111,3.204,-1,6,trend,3.387
up,1766127960000,2025-12-19T07:06:00.000000000,2971.19,1.633,1,2.52,-4580.4,0.6069,1.638,3.8466,5.8e-05,0.316,1485.4,0.5908,-0.464,6356.1,0.5612,-0.621,6951.3,0.5135,-0.426,16170.2,0.5984,0.442,83,-1,whipsaw,0.277
down,1766159220000,2025-12-19T15:47:00.000000000,2960.44,-1.795,1,4.47,-3120.6,0.4961,1.764,6.2307,7.3e-05,-0.02,-855.0,0.3658,0.42,-559.6,0.4594,0.743,6965.3,0.4874,0.419,14866.4,0.4897,-0.815,44,-1,whipsaw,-0.548
up,1766362440000,2025-12-22T00:14:00.000000000,3045.6,1.523,1,6.34,842.0,0.509,1.528,2.7521,-2.3e-05,-0.584,-13204.6,0.4763,-0.521,-21336.0,0.4982,-0.412,-19255.3,0.5081,-0.512,-9413.0,0.5019,0.491,6,-1,whipsaw,-1.199
down,1766369100000,2025-12-22T02:05:00.000000000,2988.94,-1.77,1,5.83,-4166.9,0.4785,1.514,3.6038,-2.3e-05,0.224,-6069.7,0.4327,0.275,-2151.1,0.5215,0.501,268.5,0.5734,0.47,-385.3,0.5479,-0.551,65,-1,whipsaw,-0.861
up,1766715300000,2025-12-26T02:15:00.000000000,2970.72,1.72,1,7.92,-15494.4,0.464,1.44,2.4293,5e-05,0.328,-9995.5,0.5015,0.577,-9747.6,0.4618,0.271,-12317.0,0.4594,-0.07,-12487.1,0.4829,0.796,-1,-1,partial,-1.509
down,1766760540000,2025-12-26T14:49:00.000000000,2933.62,-1.641,1,7.26,-9045.1,0.4739,1.986,3.4783,6.5e-05,-0.37,-3175.5,0.5101,-0.661,-5771.5,0.5198,-0.718,5803.6,0.5183,-0.383,20249.2,0.5256,-1.334,-1,11,trend,0.097
down,1767001500000,2025-12-29T09:45:00.000000000,2958.39,-1.767,1,9.57,-10900.1,0.4641,1.669,3.4093,8.5e-05,0.074,382.4,0.4944,0.588,-10973.9,0.5346,0.494,-14770.2,0.5452,0.471,-16447.6,0.5301,-1.627,-1,146,trend,-0.641
down,1767010380000,2025-12-29T12:13:00.000000000,2920.08,-1.502,1,7.06,-9777.7,0.4266,1.686,3.291,8.5e-05,-0.11,-6389.8,0.4774,0.406,-7554.6,0.5661,0.34,-7824.6,0.5478,0.474,-3032.2,0.5713,-0.337,139,-1,whipsaw,-2.196
up,1767082200000,2025-12-30T08:10:00.000000000,2998.46,1.596,1,5.09,-5852.5,0.5211,1.445,2.4762,3.9e-05,-0.014,-13769.6,0.5696,-0.6,-10241.5,0.539,-0.521,-4818.6,0.5256,-0.622,-4556.4,0.479,0.173,-1,-1,partial,-0.672
up,1767365280000,2026-01-02T14:48:00.000000000,3081.27,1.742,2,14.12,-6195.0,0.5286,1.656,4.8569,3.1e-05,0.205,-3250.8,0.5008,-0.126,6392.1,0.4591,-0.308,9813.6,0.4901,0.373,9904.2,0.5127,2.231,-1,87,trend,0.802
up,1767635700000,2026-01-05T17:55:00.000000000,3212.81,1.602,1,4.18,1790.8,0.5661,1.813,2.8917,5.1e-05,-0.003,3429.6,0.4952,-0.214,1226.3,0.4874,-0.32,6834.0,0.5054,0.221,8119.4,0.5403,1.645,-1,128,trend,-0.239
up,1767708960000,2026-01-06T14:16:00.000000000,3282.58,1.534,1,6.78,-1489.8,0.603,1.694,3.3634,6.9e-05,0.271,-6077.2,0.5856,0.349,5355.0,0.5498,0.239,14116.5,0.5222,0.234,8763.2,0.5342,0.801,131,-1,whipsaw,-2.692
down,1767722160000,2026-01-06T17:56:00.000000000,3196.5,-1.673,1,5.89,-9108.0,0.4589,1.719,3.6938,4.3e-05,0.133,-11415.4,0.4513,0.646,-18936.5,0.5639,0.626,-27977.3,0.5426,0.852,-31179.4,0.5548,-0.414,52,-1,whipsaw,1.299
up,1767735240000,2026-01-06T21:34:00.000000000,3298.96,1.801,1,4.02,-14656.2,0.4611,1.519,4.0376,4.3e-05,-0.325,-3283.1,0.3286,-0.599,-1149.7,0.3837,-0.419,3620.8,0.442,-0.903,6090.3,0.4241,0.08,62,-1,whipsaw,-4.565
down,1767799080000,2026-01-07T15:18:00.000000000,3147.54,-1.504,1,5.44,1002.3,0.5085,1.802,5.21,7.3e-05,0.315,-578.3,0.4963,0.331,3919.9,0.4744,0.601,7531.6,0.5173,0.792,6920.0,0.521,-0.703,66,-1,whipsaw,1.725
up,1767972420000,2026-01-09T15:27:00.000000000,3117.78,1.512,1,6.21,19358.0,0.6018,1.601,5.2017,3.8e-05,0.554,-9956.9,0.5659,0.013,-16338.0,0.4949,-0.464,-25572.0,0.501,0.297,-1181.9,0.5371,0.887,178,-1,whipsaw,-0.795
up,1768342140000,2026-01-13T22:09:00.000000000,3292.5,2.495,1,9.47,89.3,0.4837,1.247,2.4531,2.7e-05,0.874,-25678.1,0.4603,1.03,-26571.8,0.4467,1.095,-18870.6,0.4667,1.226,-8177.1,0.4756,2.287,0,1,whipsaw,2.241
up,1768418940000,2026-01-14T19:29:00.000000000,3390.84,1.54,1,2.71,6894.7,0.5497,1.4,6.0131,8.3e-05,-0.603,6946.6,0.5139,-0.603,6110.3,0.5408,-0.691,3094.4,0.4883,-0.73,6828.0,0.4488,0.27,185,-1,whipsaw,-3.013
down,1768488360000,2026-01-15T14:46:00.000000000,3326.74,-1.515,2,4.17,8204.6,0.3952,2.081,4.1176,7e-06,0.52,14020.2,0.5945,0.693,19594.1,0.5175,0.663,20147.5,0.4989,-0.485,20292.7,0.4867,-1.594,-1,63,trend,0.777
down,1768780860000,2026-01-19T00:01:00.000000000,3243.5,-2.259,1,18.61,-15919.4,0.4947,1.624,3.8855,5.2e-05,-0.026,-13736.3,0.4927,-0.989,-20851.0,0.4638,-1.51,-28018.0,0.4824,-0.927,-20694.3,0.4816,-2.029,-1,14,trend,1.688
down,1768921620000,2026-01-20T15:07:00.000000000,3006.75,-1.794,1,11.59,17519.3,0.5015,1.867,6.4031,6.1e-05,0.468,-3115.3,0.4907,0.629,23936.8,0.4805,0.887,22938.6,0.4906,0.741,22203.0,0.4845,-0.748,28,-1,whipsaw,0.495
down,1768948380000,2026-01-20T22:33:00.000000000,2943.57,-1.727,1,3.77,70.8,0.5107,1.574,2.7038,1.2e-05,0.112,-24886.4,0.4571,0.211,-21399.4,0.5522,-0.117,-16857.3,0.5109,0.083,-21545.8,0.5159,-0.801,0,-1,whipsaw,-2.662
down,1768997700000,2026-01-21T12:15:00.000000000,2917.14,-1.641,1,5.45,-11067.2,0.3692,1.748,3.8979,5e-06,-0.094,1137.3,0.4205,-0.396,3254.8,0.4604,0.098,5619.2,0.5142,0.852,8945.1,0.5586,-0.519,110,-1,whipsaw,-2.548
up,1769004780000,2026-01-21T14:13:00.000000000,2975.36,1.606,1,3.31,587.6,0.5447,1.585,5.189,5e-06,0.111,-1676.5,0.6455,-0.226,-212.8,0.5257,0.018,-210.8,0.533,0.58,14060.9,0.539,1.73,141,63,trend,0.114
down,1769012580000,2026-01-21T16:23:00.000000000,2950.0,-1.832,1,2.63,6474.0,0.4719,1.524,3.5152,1.1e-05,0.501,-4332.6,0.4687,-0.926,-4094.4,0.4432,-1.127,-12538.4,0.5074,-1.944,-31471.6,0.5018,-2.844,186,17,trend,0.233
up,1769023680000,2026-01-21T19:28:00.000000000,2973.88,1.588,1,3.04,-2382.4,0.54,1.447,3.7966,1.1e-05,0.818,11263.5,0.5666,2.053,16395.2,0.5351,2.767,22486.0,0.5203,1.326,13219.4,0.4976,3.201,-1,6,trend,-0.931
down,1769027100000,2026-01-21T20:25:00.000000000,3008.11,-1.558,1,4.37,-9266.6,0.4567,1.807,5.7245,1.1e-05,0.129,1204.3,0.5609,0.442,1072.4,0.5573,0.749,-81.4,0.5065,0.821,2582.7,0.4864,-1.177,52,204,whipsaw,2.121
up,1769183280000,2026-01-23T15:48:00.000000000,2956.65,1.742,2,3.89,-4506.1,0.5338,1.894,3.5286,2.9e-05,-0.418,-2643.6,0.4275,0.026,-3520.3,0.5109,-0.022,11517.0,0.4935,0.545,6236.7,0.5078,2.118,-1,98,trend,0.147
down,1769358000000,2026-01-25T16:20:00.000000000,2884.1,-1.584,1,35.38,-7125.1,0.4582,1.955,3.7276,4.1e-05,0.403,11079.1,0.466,0.09,13984.8,0.4903,0.416,16319.7,0.5078,0.12,22483.1,0.4746,-3.013,-1,113,trend,-0.464
down,1769365920000,2026-01-25T18:32:00.000000000,2834.3,-1.6,1,31.61,-13314.1,0.3764,1.917,4.0438,4.1e-05,0.121,-6480.9,0.5191,0.286,-6451.8,0.4646,0.505,-6344.0,0.4219,-0.623,-7450.9,0.3967,-1.669,-1,81,trend,-3.337
down,1769442060000,2026-01-26T15:41:00.000000000,2893.38,-1.506,1,3.25,-6313.2,0.4659,2.4,3.8969,6.5e-05,-0.056,-1962.5,0.4882,0.35,-1246.1,0.5411,0.226,691.9,0.5114,0.397,11088.3,0.5159,-0.256,156,-1,whipsaw,-0.941
up,1769530080000,2026-01-27T16:08:00.000000000,2969.34,1.617,1,4.75,-1547.5,0.6184,1.818,2.9452,9.5e-05,0.361,-1225.5,0.5102,0.379,-4478.2,0.5083,0.746,1840.2,0.5009,0.308,10424.9,0.5028,0.983,69,-1,whipsaw,1.085
down,1769534160000,2026-01-27T17:16:00.000000000,2942.74,-1.681,1,3.17,1073.5,0.4712,1.703,3.0362,9.5e-05,-0.187,-10161.9,0.4521,0.318,-16344.0,0.5622,-0.748,-16252.4,0.4594,0.059,-13871.8,0.5027,-0.838,101,-1,whipsaw,-2.141
down,1769654940000,2026-01-29T02:49:00.000000000,2948.6,-1.578,1,5.1,-12162.8,0.3756,1.973,3.9086,4.7e-05,0.132,-3430.1,0.5208,0.515,-1995.8,0.5642,0.434,-3352.8,0.559,0.08,-1584.4,0.5311,-0.375,-1,-1,partial,7.376
down,1769698680000,2026-01-29T14:58:00.000000000,2878.73,-1.511,1,7.52,4920.1,0.4576,1.908,2.959,4.1e-05,-1.17,5995.6,0.4458,-1.983,10245.9,0.4725,-1.429,-14228.5,0.5059,-1.945,-3413.6,0.5015,-4.314,-1,5,trend,5.078
down,1769711400000,2026-01-29T18:30:00.000000000,2779.18,-1.622,1,11.31,19807.1,0.462,1.986,3.1376,-1.2e-05,0.774,-11318.2,0.4278,0.819,-9802.4,0.4902,-0.64,-17873.3,0.4594,0.694,-19918.1,0.4978,-0.887,10,-1,whipsaw,3.928
up,1769715180000,2026-01-29T19:33:00.000000000,2806.62,1.505,1,7.41,-2044.8,0.5476,1.741,4.7583,-1.2e-05,-0.209,-1340.5,0.5082,-0.299,3419.8,0.5075,-0.522,7466.5,0.5279,-0.366,8004.6,0.5394,0.663,-1,-1,partial,-1.969
down,1769737260000,2026-01-30T01:41:00.000000000,2745.46,-2.256,1,5.94,-10927.1,0.4476,1.642,5.9603,5e-06,-0.799,-14655.5,0.4592,0.086,-18463.5,0.4882,-0.371,-19192.8,0.4786,0.019,-16376.9,0.4899,-2.056,0,1,whipsaw,1.57
up,1769757360000,2026-01-30T07:16:00.000000000,2740.45,1.506,1,3.28,8213.3,0.4946,1.603,3.869,5e-06,0.031,1780.2,0.5158,-0.359,3651.2,0.4662,-0.331,4090.6,0.5508,0.162,952.9,0.6008,0.29,155,-1,whipsaw,-1.76
down,1769787060000,2026-01-30T15:31:00.000000000,2696.71,-1.559,1,3.67,13797.7,0.467,1.807,5.3455,-3e-06,1.318,20055.5,0.5094,1.271,14310.5,0.4899,1.154,13756.0,0.4909,1.249,13075.9,0.4934,-2.251,4,167,whipsaw,5.736
down,1769796960000,2026-01-30T18:16:00.000000000,2679.8,-1.583,1,2.94,13038.4,0.5276,1.597,4.6828,-1e-06,-1.106,-226.9,0.4361,-0.353,-24542.3,0.4778,1.029,-27229.2,0.5103,2.496,-34053.4,0.5225,-1.634,28,4,trend,10.515
up,1769798820000,2026-01-30T18:47:00.000000000,2731.41,1.983,1,8.81,-27229.2,0.5193,1.873,6.7652,-1e-06,-0.194,1023.9,0.5116,0.433,-6113.1,0.5388,0.61,-6824.2,0.5398,0.474,-11066.1,0.5213,1.1,94,33,trend,-13.294
down,1769804460000,2026-01-30T20:21:00.000000000,2693.87,-1.809,1,2.97,894.4,0.5107,1.504,5.05,-1e-06,-0.202,4638.1,0.4633,-0.846,30074.3,0.5139,-0.635,37418.7,0.5365,0.658,38067.4,0.5618,-1.078,-1,17,trend,11.64
down,1769848560000,2026-01-31T08:36:00.000000000,2637.25,-1.566,1,3.65,-2088.9,0.4381,1.808,3.6,1.9e-05,-0.274,2821.8,0.4386,0.158,-5299.1,0.5076,0.235,-5765.7,0.5243,0.688,-3890.7,0.5016,-1.039,-1,4,trend,8.414
down,1769869380000,2026-01-31T14:23:00.000000000,2584.41,-1.607,1,7.75,1435.5,0.4814,1.877,4.6776,1.9e-05,-1.99,-138.4,0.4376,-2.26,-4585.0,0.4699,-2.076,-7453.9,0.4994,-1.716,-18120.8,0.5128,-8.296,-1,3,trend,8.278
down,1769878200000,2026-01-31T16:50:00.000000000,2505.38,-1.503,3,7.12,-5801.3,0.4873,1.997,5.96,-8.9e-05,-0.902,-1333.3,0.4043,-1.354,3752.3,0.4265,-3.425,-20256.5,0.4472,-4.206,-11570.5,0.4264,-10.193,-1,7,trend,7.973
up,1769886540000,2026-01-31T19:09:00.000000000,2412.01,2.402,1,28.11,17537.5,0.495,1.694,20.78,-8.9e-05,0.176,-564.1,0.4993,-0.226,-6561.9,0.4878,-1.498,-14164.8,0.4541,-1.387,-3967.3,0.46,0.898,23,-1,whipsaw,-2.941
up,1769901720000,2026-01-31T23:22:00.000000000,2450.39,1.566,1,3.2,7595.3,0.4687,1.792,4.0676,-8.9e-05,0.199,-404.7,0.4305,0.312,3506.5,0.4176,-0.122,2172.0,0.393,0.655,6893.4,0.4067,1.044,-1,54,trend,-8.464
down,1769942220000,2026-02-01T10:37:00.000000000,2390.01,-1.735,1,1.51,-6042.7,0.2531,1.646,2.6403,1.4e-05,0.21,1465.1,0.323,0.074,2382.3,0.3247,0.0,1356.9,0.3644,0.603,5071.5,0.3708,-2.134,65,107,whipsaw,4.725
down,1769956500000,2026-02-01T14:35:00.000000000,2341.98,-1.571,2,2.0,7514.3,0.448,1.826,5.169,1.4e-05,0.037,9429.1,0.388,1.551,10201.6,0.4544,0.737,13514.4,0.4311,-2.013,34599.2,0.4086,-2.468,15,44,whipsaw,-0.429
up,1769968920000,2026-02-01T18:02:00.000000000,2344.33,1.582,1,4.18,1159.7,0.594,1.658,3.3317,-7.3e-05,0.064,2199.6,0.4776,0.703,-10585.3,0.4739,0.621,-16113.0,0.4525,0.046,-17657.5,0.4529,1.436,0,18,whipsaw,0.355
down,1769980080000,2026-02-01T21:08:00.000000000,2299.5,-1.94,2,1.87,3999.5,0.4033,2.162,2.7928,-7.3e-05,0.052,493.3,0.4307,0.174,-2014.8,0.4328,0.624,-2404.5,0.4558,0.251,69.2,0.4504,-3.37,63,117,whipsaw,-1.614
up,1769989020000,2026-02-01T23:37:00.000000000,2294.74,2.34,3,7.81,25845.8,0.4603,1.887,9.6372,-7.3e-05,-0.153,-9470.0,0.5087,-0.984,-4289.7,0.4798,-0.895,-9548.0,0.5014,0.714,-14319.3,0.4968,1.282,14,40,whipsaw,2.505
down,1769994480000,2026-02-02T01:08:00.000000000,2285.9,-1.519,2,1.48,7334.9,0.4897,1.563,5.2307,-0.000153,-1.114,-2530.4,0.4072,0.53,-3457.6,0.4679,0.703,-1743.7,0.4828,-0.01,-2652.8,0.4817,-5.239,17,4,trend,-2.571
up,1770004320000,2026-02-02T03:52:00.000000000,2232.62,2.069,1,6.0,32901.5,0.4939,1.924,10.3666,-0.000153,0.375,-4955.9,0.5082,-0.768,-12697.3,0.5004,0.474,-12384.6,0.5167,0.783,-9984.1,0.508,1.585,20,33,whipsaw,4.143
down,1770008760000,2026-02-02T05:06:00.000000000,2229.32,-1.508,1,1.04,-2873.9,0.4782,1.691,3.359,-0.000153,-0.552,-2516.0,0.4099,-0.598,4654.5,0.4852,-1.956,3826.1,0.5033,-1.674,1062.0,0.516,-3.238,161,10,trend,-4.989
up,1770015420000,2026-02-02T06:57:00.000000000,2227.29,1.504,1,4.89,-15664.7,0.5027,1.737,8.2548,-0.000153,-0.052,734.4,0.4934,0.047,5989.5,0.5104,0.071,7507.2,0.5155,0.317,9591.0,0.548,4.118,-1,50,trend,4.244
up,1770024660000,2026-02-02T09:31:00.000000000,2279.13,1.662,1,1.09,5367.7,0.4657,1.664,5.2262,-8.2e-05,0.591,-10957.5,0.4511,0.777,-17191.6,0.4813,0.483,-19525.2,0.4952,0.566,-12052.3,0.4996,2.051,-1,6,trend,0.012
up,1770043200000,2026-02-02T14:40:00.000000000,2365.61,2.354,2,3.89,11256.2,0.4711,2.005,7.8797,-8.2e-05,-0.729,336.3,0.4889,-0.811,-319.6,0.4869,-1.077,-16732.3,0.5038,1.015,-22080.3,0.4858,1.311,14,59,whipsaw,-3.208
down,1770087780000,2026-02-03T03:03:00.000000000,2287.22,-1.676,1,1.15,2462.9,0.4187,1.808,3.601,-0.000155,0.615,7288.2,0.598,0.551,9527.8,0.5213,1.453,3660.8,0.5159,2.36,8607.9,0.515,-0.12,22,-1,whipsaw,1.474
up,1770089700000,2026-02-03T03:35:00.000000000,2325.85,1.509,1,0.99,-3816.7,0.5265,1.668,4.2148,-0.000155,0.004,-106.3,0.5302,0.019,1571.8,0.4953,0.53,4132.7,0.5293,0.635,5621.6,0.5235,1.253,152,37,trend,-2.149
down,1770109980000,2026-02-03T09:13:00.000000000,2290.38,-1.608,1,1.82,1201.6,0.5099,1.55,3.1193,1e-05,-0.288,12946.9,0.4868,-0.717,6457.3,0.4453,0.135,4841.8,0.5196,0.242,4742.0,0.5532,-1.233,-1,3,trend,0.783
down,1770130440000,2026-02-03T14:54:00.000000000,2266.99,-1.506,3,3.77,-3272.8,0.4578,1.631,7.9145,1e-05,-0.432,1701.7,0.4393,0.321,2498.9,0.4961,-0.095,1957.3,0.491,1.45,-7337.7,0.4756,-6.925,32,96,whipsaw,3.241
up,1770132360000,2026-02-03T15:26:00.000000000,2307.79,2.057,1,4.14,-73.7,0.491,1.801,7.0266,1e-05,-0.799,-8988.8,0.448,-1.009,-5923.7,0.4663,-0.421,-12343.2,0.4595,-1.78,-13340.6,0.456,0.244,0,-1,whipsaw,-5.503
